,Año,Trimestre,Provincia,Tecnología,Accesos
2202,2018,1,San Luis,Fibra óptica,368.0
2203,2018,1,Santa Cruz,Fibra óptica,1799.0
2204,2018,1,Santa Fe,Fibra óptica,10674.0
2205,2018,1,Santiago Del Estero,Fibra óptica,23.0
2206,2018,1,Tierra Del Fuego,Fibra óptica,531.0
2207,2018,1,Tucumán,Fibra óptica,107.0
2208,2017,4,Buenos Aires,Fibra óptica,131181.0
2209,2017,4,Capital Federal,Fibra óptica,36277.0
2210,2017,4,Catamarca,Fibra óptica,11.0
2211,2017,4,Chaco,Fibra óptica,389.0
2212,2017,4,Chubut,Fibra óptica,1187.0
2213,2017,4,Córdoba,Fibra óptica,12778.0
2214,2017,4,Corrientes,Fibra óptica,894.0
2215,2017,4,Entre Ríos,Fibra óptica,1894.0
2216,2017,4,Formosa,Fibra óptica,19.0
2217,2017,4,Jujuy,Fibra óptica,20.0
2218,2017,4,La Pampa,Fibra óptica,8272.0
2219,2017,4,La Rioja,Fibra óptica,14.0
2220,2017,4,Mendoza,Fibra óptica,3015.0
2221,2017,4,Misiones,Fibra óptica,95.0
2222,2017,4,Neuquén,Fibra óptica,1017.0
2223,2017,4,Río Negro,Fibra óptica,1250.0
2224,2017,4,Salta,Fibra óptica,127.0
2225,2017,4,San Juan,Fibra óptica,812.0
2226,2017,4,San Luis,Fibra óptica,335.0
2227,2017,4,Santa Cruz,Fibra óptica,582.0
2228,2017,4,Santa Fe,Fibra óptica,10602.0
2229,2017,4,Santiago Del Estero,Fibra óptica,19.0
2230,2017,4,Tierra Del Fuego,Fibra óptica,530.0
2231,2017,4,Tucumán,Fibra óptica,105.0
2232,2017,3,Buenos Aires,Fibra óptica,124920.0
2233,2017,3,Capital Federal,Fibra óptica,33481.0
2234,2017,3,Catamarca,Fibra óptica,12.0
2235,2017,3,Chaco,Fibra óptica,456.0
2236,2017,3,Chubut,Fibra óptica,1217.0
2237,2017,3,Córdoba,Fibra óptica,10579.0
2238,2017,3,Corrientes,Fibra óptica,947.0
2239,2017,3,Entre Ríos,Fibra óptica,1786.0
2240,2017,3,Formosa,Fibra óptica,428.0
2241,2017,3,Jujuy,Fibra óptica,20.0
2242,2017,3,La Pampa,Fibra óptica,5153.0
2243,2017,3,La Rioja,Fibra óptica,14.0
2244,2017,3,Mendoza,Fibra óptica,2772.0
2245,2017,3,Misiones,Fibra óptica,110.0
2246,2017,3,Neuquén,Fibra óptica,1044.0
2247,2017,3,Río Negro,Fibra óptica,1106.0
2248,2017,3,Salta,Fibra óptica,127.0
2249,2017,3,San Juan,Fibra óptica,816.0
2250,2017,3,San Luis,Fibra óptica,347.0
2251,2017,3,Santa Cruz,Fibra óptica,1544.0
2252,2017,3,Santa Fe,Fibra óptica,6338.0
2253,2017,3,Santiago Del Estero,Fibra óptica,19.0
2254,2017,3,Tierra Del Fuego,Fibra óptica,622.0
2255,2017,3,Tucumán,Fibra óptica,106.0
2256,2017,2,Buenos Aires,Fibra óptica,119132.0
2257,2017,2,Capital Federal,Fibra óptica,38628.0
2258,2017,2,Catamarca,Fibra óptica,14.0
2259,2017,2,Chaco,Fibra óptica,458.0
2260,2017,2,Chubut,Fibra óptica,916.0
2261,2017,2,Córdoba,Fibra óptica,4451.0
2262,2017,2,Corrientes,Fibra óptica,258.0
2263,2017,2,Entre Ríos,Fibra óptica,254.0
2264,2017,2,Formosa,Fibra óptica,17.0
2265,2017,2,Jujuy,Fibra óptica,22.0
2266,2017,2,La Pampa,Fibra óptica,5194.0
2267,2017,2,La Rioja,Fibra óptica,15.0
2268,2017,2,Mendoza,Fibra óptica,2581.0
2269,2017,2,Misiones,Fibra óptica,103.0
2270,2017,2,Neuquén,Fibra óptica,1133.0
2271,2017,2,Río Negro,Fibra óptica,961.0
2272,2017,2,Salta,Fibra óptica,115.0
2273,2017,2,San Juan,Fibra óptica,772.0
2274,2017,2,San Luis,Fibra óptica,354.0
2275,2017,2,Santa Cruz,Fibra óptica,1365.0
2276,2017,2,Santa Fe,Fibra óptica,3234.0
2277,2017,2,Santiago Del Estero,Fibra óptica,19.0
2278,2017,2,Tierra Del Fuego,Fibra óptica,665.0
2279,2017,2,Tucumán,Fibra óptica,116.0
2280,2017,1,Buenos Aires,Fibra óptica,118839.0
2281,2017,1,Capital Federal,Fibra óptica,38259.0
2282,2017,1,Catamarca,Fibra óptica,14.0
2283,2017,1,Chaco,Fibra óptica,252.0
2284,2017,1,Chubut,Fibra óptica,916.0
2285,2017,1,Córdoba,Fibra óptica,4871.0
2286,2017,1,Corrientes,Fibra óptica,236.0
2287,2017,1,Entre Ríos,Fibra óptica,230.0
2288,2017,1,Formosa,Fibra óptica,16.0
2289,2017,1,Jujuy,Fibra óptica,22.0
2290,2017,1,La Pampa,Fibra óptica,5194.0
2291,2017,1,La Rioja,Fibra óptica,15.0
2292,2017,1,Mendoza,Fibra óptica,2581.0
2293,2017,1,Misiones,Fibra óptica,101.0
2294,2017,1,Neuquén,Fibra óptica,1124.0
2295,2017,1,Río Negro,Fibra óptica,954.0
2296,2017,1,Salta,Fibra óptica,114.0
2297,2017,1,San Juan,Fibra óptica,772.0
2298,2017,1,San Luis,Fibra óptica,354.0
2299,2017,1,Santa Cruz,Fibra óptica,1272.0
2300,2017,1,Santa Fe,Fibra óptica,3210.0
2301,2017,1,Santiago Del Estero,Fibra óptica,19.0
2302,2017,1,Tierra Del Fuego,Fibra óptica,665.0
2303,2017,1,Tucumán,Fibra óptica,116.0
2304,2016,4,Buenos Aires,Fibra óptica,118747.0
2305,2016,4,Capital Federal,Fibra óptica,38161.0
2306,2016,4,Catamarca,Fibra óptica,14.0
2307,2016,4,Chaco,Fibra óptica,248.0
2308,2016,4,Chubut,Fibra óptica,916.0
2309,2016,4,Córdoba,Fibra óptica,3368.0
2310,2016,4,Corrientes,Fibra óptica,233.0
2311,2016,4,Entre Ríos,Fibra óptica,226.0
2312,2016,4,Formosa,Fibra óptica,16.0
2313,2016,4,Jujuy,Fibra óptica,22.0
2314,2016,4,La Pampa,Fibra óptica,5054.0
2315,2016,4,La Rioja,Fibra óptica,16.0
2316,2016,4,Mendoza,Fibra óptica,2579.0
2317,2016,4,Misiones,Fibra óptica,100.0
2318,2016,4,Neuquén,Fibra óptica,1124.0
2319,2016,4,Río Negro,Fibra óptica,954.0
2320,2016,4,Salta,Fibra óptica,110.0
2321,2016,4,San Juan,Fibra óptica,772.0
2322,2016,4,San Luis,Fibra óptica,354.0
2323,2016,4,Santa Cruz,Fibra óptica,1055.0
2324,2016,4,Santa Fe,Fibra óptica,3201.0
2325,2016,4,Santiago Del Estero,Fibra óptica,19.0
2326,2016,4,Tierra Del Fuego,Fibra óptica,665.0
2327,2016,4,Tucumán,Fibra óptica,116.0
2328,2016,3,Buenos Aires,Fibra óptica,113463.0
2329,2016,3,Capital Federal,Fibra óptica,36796.0
2330,2016,3,Catamarca,Fibra óptica,14.0
2331,2016,3,Chaco,Fibra óptica,232.0
2332,2016,3,Chubut,Fibra óptica,916.0
2333,2016,3,Córdoba,Fibra óptica,2540.0
2334,2016,3,Corrientes,Fibra óptica,217.0
2335,2016,3,Entre Ríos,Fibra óptica,206.0
2336,2016,3,Formosa,Fibra óptica,9.0
2337,2016,3,Jujuy,Fibra óptica,22.0
2338,2016,3,La Pampa,Fibra óptica,4910.0
2339,2016,3,La Rioja,Fibra óptica,15.0
2340,2016,3,Mendoza,Fibra óptica,2576.0
2341,2016,3,Misiones,Fibra óptica,79.0
2342,2016,3,Neuquén,Fibra óptica,1093.0
2343,2016,3,Río Negro,Fibra óptica,942.0
2344,2016,3,Salta,Fibra óptica,90.0
2345,2016,3,San Juan,Fibra óptica,770.0
2346,2016,3,San Luis,Fibra óptica,354.0
2347,2016,3,Santa Cruz,Fibra óptica,817.0
2348,2016,3,Santa Fe,Fibra óptica,3037.0
2349,2016,3,Santiago Del Estero,Fibra óptica,19.0
2350,2016,3,Tierra Del Fuego,Fibra óptica,665.0
2351,2016,3,Tucumán,Fibra óptica,116.0
2352,2016,2,Buenos Aires,Fibra óptica,113070.0
2353,2016,2,Capital Federal,Fibra óptica,36669.0
2354,2016,2,Catamarca,Fibra óptica,14.0
2355,2016,2,Chaco,Fibra óptica,221.0
2356,2016,2,Chubut,Fibra óptica,916.0
2357,2016,2,Córdoba,Fibra óptica,1709.0
2358,2016,2,Corrientes,Fibra óptica,203.0
2359,2016,2,Entre Ríos,Fibra óptica,169.0
2360,2016,2,Formosa,Fibra óptica,6.0
2361,2016,2,Jujuy,Fibra óptica,22.0
2362,2016,2,La Pampa,Fibra óptica,4708.0
2363,2016,2,La Rioja,Fibra óptica,15.0
2364,2016,2,Mendoza,Fibra óptica,2576.0
2365,2016,2,Misiones,Fibra óptica,77.0
2366,2016,2,Neuquén,Fibra óptica,1088.0
2367,2016,2,Río Negro,Fibra óptica,939.0
2368,2016,2,Salta,Fibra óptica,85.0
2369,2016,2,San Juan,Fibra óptica,770.0
2370,2016,2,San Luis,Fibra óptica,354.0
2371,2016,2,Santa Cruz,Fibra óptica,396.0
2372,2016,2,Santa Fe,Fibra óptica,2981.0
2373,2016,2,Santiago Del Estero,Fibra óptica,19.0
2374,2016,2,Tierra Del Fuego,Fibra óptica,665.0
2375,2016,2,Tucumán,Fibra óptica,116.0
2376,2016,1,Buenos Aires,Fibra óptica,111231.0
2377,2016,1,Capital Federal,Fibra óptica,36332.0
2378,2016,1,Catamarca,Fibra óptica,15.0
2379,2016,1,Chaco,Fibra óptica,211.0
2380,2016,1,Chubut,Fibra óptica,916.0
2381,2016,1,Córdoba,Fibra óptica,674.0
2382,2016,1,Corrientes,Fibra óptica,192.0
2383,2016,1,Entre Ríos,Fibra óptica,146.0
2384,2016,1,Formosa,Fibra óptica,5.0
2385,2016,1,Jujuy,Fibra óptica,22.0
2386,2016,1,La Pampa,Fibra óptica,4536.0
2387,2016,1,La Rioja,Fibra óptica,16.0
2388,2016,1,Mendoza,Fibra óptica,2576.0
2389,2016,1,Misiones,Fibra óptica,70.0
2390,2016,1,Neuquén,Fibra óptica,1085.0
2391,2016,1,Río Negro,Fibra óptica,937.0
2392,2016,1,Salta,Fibra óptica,73.0
2393,2016,1,San Juan,Fibra óptica,770.0
2394,2016,1,San Luis,Fibra óptica,354.0
2395,2016,1,Santa Cruz,Fibra óptica,396.0
2396,2016,1,Santa Fe,Fibra óptica,3014.0
2397,2016,1,Santiago Del Estero,Fibra óptica,19.0
2398,2016,1,Tierra Del Fuego,Fibra óptica,665.0
2399,2016,1,Tucumán,Fibra óptica,116.0
2400,2015,4,Buenos Aires,Fibra óptica,103269.0
2401,2015,4,Capital Federal,Fibra óptica,19818.0
2402,2015,4,Catamarca,Fibra óptica,15.0
2403,2015,4,Chaco,Fibra óptica,186.0
2404,2015,4,Chubut,Fibra óptica,916.0
2405,2015,4,Córdoba,Fibra óptica,480.0
2406,2015,4,Corrientes,Fibra óptica,177.0
2407,2015,4,Entre Ríos,Fibra óptica,122.0
2408,2015,4,Formosa,Fibra óptica,4.0
2409,2015,4,Jujuy,Fibra óptica,22.0
2410,2015,4,La Pampa,Fibra óptica,4327.0
2411,2015,4,La Rioja,Fibra óptica,16.0
2412,2015,4,Mendoza,Fibra óptica,2572.0
2413,2015,4,Misiones,Fibra óptica,48.0
2414,2015,4,Neuquén,Fibra óptica,1048.0
2415,2015,4,Río Negro,Fibra óptica,915.0
2416,2015,4,Salta,Fibra óptica,47.0
2417,2015,4,San Juan,Fibra óptica,770.0
2418,2015,4,San Luis,Fibra óptica,354.0
2419,2015,4,Santa Cruz,Fibra óptica,396.0
2420,2015,4,Santa Fe,Fibra óptica,2885.0
2421,2015,4,Santiago Del Estero,Fibra óptica,19.0
2422,2015,4,Tierra Del Fuego,Fibra óptica,665.0
2423,2015,4,Tucumán,Fibra óptica,116.0
2424,2015,3,Buenos Aires,Fibra óptica,113590.0
2425,2015,3,Capital Federal,Fibra óptica,30974.0
2426,2015,3,Catamarca,Fibra óptica,15.0
2427,2015,3,Chaco,Fibra óptica,186.0
2428,2015,3,Chubut,Fibra óptica,916.0
2429,2015,3,Córdoba,Fibra óptica,1450.0
2430,2015,3,Corrientes,Fibra óptica,176.0
2431,2015,3,Entre Ríos,Fibra óptica,122.0
2432,2015,3,Formosa,Fibra óptica,2.0
2433,2015,3,Jujuy,Fibra óptica,22.0
2434,2015,3,La Pampa,Fibra óptica,4078.0
2435,2015,3,La Rioja,Fibra óptica,16.0
2436,2015,3,Mendoza,Fibra óptica,2572.0
2437,2015,3,Misiones,Fibra óptica,46.0
2438,2015,3,Neuquén,Fibra óptica,1045.0
2439,2015,3,Río Negro,Fibra óptica,917.0
2440,2015,3,Salta,Fibra óptica,47.0
2441,2015,3,San Juan,Fibra óptica,770.0
2442,2015,3,San Luis,Fibra óptica,354.0
2443,2015,3,Santa Cruz,Fibra óptica,396.0
2444,2015,3,Santa Fe,Fibra óptica,4169.0
2445,2015,3,Santiago Del Estero,Fibra óptica,19.0
2446,2015,3,Tierra Del Fuego,Fibra óptica,665.0
2447,2015,3,Tucumán,Fibra óptica,116.0
2448,2015,2,Buenos Aires,Fibra óptica,115660.0
2449,2015,2,Capital Federal,Fibra óptica,19786.0
2450,2015,2,Catamarca,Fibra óptica,15.0
2451,2015,2,Chaco,Fibra óptica,179.0
2452,2015,2,Chubut,Fibra óptica,916.0
2453,2015,2,Córdoba,Fibra óptica,435.0
2454,2015,2,Corrientes,Fibra óptica,157.0
2455,2015,2,Entre Ríos,Fibra óptica,119.0
2456,2015,2,Formosa,Fibra óptica,2.0
2457,2015,2,Jujuy,Fibra óptica,22.0
2458,2015,2,La Pampa,Fibra óptica,3719.0
2459,2015,2,La Rioja,Fibra óptica,16.0
2460,2015,2,Mendoza,Fibra óptica,2572.0
2461,2015,2,Misiones,Fibra óptica,37.0
2462,2015,2,Neuquén,Fibra óptica,1044.0
2463,2015,2,Río Negro,Fibra óptica,916.0
2464,2015,2,Salta,Fibra óptica,47.0
2465,2015,2,San Juan,Fibra óptica,770.0
2466,2015,2,San Luis,Fibra óptica,354.0
2467,2015,2,Santa Cruz,Fibra óptica,396.0
2468,2015,2,Santa Fe,Fibra óptica,2877.0
2469,2015,2,Santiago Del Estero,Fibra óptica,19.0
2470,2015,2,Tierra Del Fuego,Fibra óptica,665.0
2471,2015,2,Tucumán,Fibra óptica,116.0
2472,2015,1,Buenos Aires,Fibra óptica,134177.0
2473,2015,1,Capital Federal,Fibra óptica,19334.0
2474,2015,1,Catamarca,Fibra óptica,16.0
2475,2015,1,Chaco,Fibra óptica,164.0
2476,2015,1,Chubut,Fibra óptica,906.0
2477,2015,1,Córdoba,Fibra óptica,415.0
2478,2015,1,Corrientes,Fibra óptica,129.0
2479,2015,1,Entre Ríos,Fibra óptica,108.0
2480,2015,1,Formosa,Fibra óptica,1.0
2481,2015,1,Jujuy,Fibra óptica,22.0
2482,2015,1,La Pampa,Fibra óptica,3215.0
2483,2015,1,La Rioja,Fibra óptica,16.0
2484,2015,1,Mendoza,Fibra óptica,2542.0
2485,2015,1,Misiones,Fibra óptica,30.0
2486,2015,1,Neuquén,Fibra óptica,1024.0
2487,2015,1,Río Negro,Fibra óptica,907.0
2488,2015,1,Salta,Fibra óptica,47.0
2489,2015,1,San Juan,Fibra óptica,755.0
2490,2015,1,San Luis,Fibra óptica,351.0
2491,2015,1,Santa Cruz,Fibra óptica,392.0
2492,2015,1,Santa Fe,Fibra óptica,2845.0
2493,2015,1,Santiago Del Estero,Fibra óptica,19.0
2494,2015,1,Tierra Del Fuego,Fibra óptica,657.0
2495,2015,1,Tucumán,Fibra óptica,116.0
2496,2014,4,Buenos Aires,Fibra óptica,120528.0
2497,2014,4,Capital Federal,Fibra óptica,17155.0
2498,2014,4,Catamarca,Fibra óptica,16.0
2499,2014,4,Chaco,Fibra óptica,31.0
2500,2014,4,Chubut,Fibra óptica,891.0
2501,2014,4,Córdoba,Fibra óptica,419.0
2502,2014,4,Corrientes,Fibra óptica,40.0
2503,2014,4,Entre Ríos,Fibra óptica,57.0
2504,2014,4,Formosa,Fibra óptica,1.0
2505,2014,4,Jujuy,Fibra óptica,22.0
2506,2014,4,La Pampa,Fibra óptica,514.0
2507,2014,4,La Rioja,Fibra óptica,17.0
2508,2014,4,Mendoza,Fibra óptica,2534.0
2509,2014,4,Misiones,Fibra óptica,16.0
2510,2014,4,Neuquén,Fibra óptica,1014.0
2511,2014,4,Río Negro,Fibra óptica,901.0
2512,2014,4,Salta,Fibra óptica,48.0
2513,2014,4,San Juan,Fibra óptica,740.0
2514,2014,4,San Luis,Fibra óptica,355.0
2515,2014,4,Santa Cruz,Fibra óptica,388.0
2516,2014,4,Santa Fe,Fibra óptica,3205.0
2517,2014,4,Santiago Del Estero,Fibra óptica,19.0
2518,2014,4,Tierra Del Fuego,Fibra óptica,655.0
2519,2014,4,Tucumán,Fibra óptica,116.0
2520,2014,3,Buenos Aires,Fibra óptica,124474.0
2521,2014,3,Capital Federal,Fibra óptica,17886.0
2522,2014,3,Catamarca,Fibra óptica,15.0
2523,2014,3,Chaco,Fibra óptica,29.0
2524,2014,3,Chubut,Fibra óptica,882.0
2525,2014,3,Córdoba,Fibra óptica,444.0
2526,2014,3,Corrientes,Fibra óptica,31.0
2527,2014,3,Entre Ríos,Fibra óptica,48.0
2528,2014,3,Formosa,Fibra óptica,0.0
2529,2014,3,Jujuy,Fibra óptica,22.0
2530,2014,3,La Pampa,Fibra óptica,538.0
2531,2014,3,La Rioja,Fibra óptica,14.0
2532,2014,3,Mendoza,Fibra óptica,2512.0
2533,2014,3,Misiones,Fibra óptica,4.0
2534,2014,3,Neuquén,Fibra óptica,1000.0
2535,2014,3,Río Negro,Fibra óptica,888.0
2536,2014,3,Salta,Fibra óptica,43.0
2537,2014,3,San Juan,Fibra óptica,731.0
2538,2014,3,San Luis,Fibra óptica,355.0
2539,2014,3,Santa Cruz,Fibra óptica,385.0
2540,2014,3,Santa Fe,Fibra óptica,4407.0
2541,2014,3,Santiago Del Estero,Fibra óptica,19.0
2542,2014,3,Tierra Del Fuego,Fibra óptica,650.0
2543,2014,3,Tucumán,Fibra óptica,117.0
2544,2014,2,Buenos Aires,Fibra óptica,120008.0
2545,2014,2,Capital Federal,Fibra óptica,17729.0
2546,2014,2,Catamarca,Fibra óptica,17.0
2547,2014,2,Chaco,Fibra óptica,30.0
2548,2014,2,Chubut,Fibra óptica,866.0
2549,2014,2,Córdoba,Fibra óptica,351.0
2550,2014,2,Corrientes,Fibra óptica,31.0
2551,2014,2,Entre Ríos,Fibra óptica,49.0
2552,2014,2,Formosa,Fibra óptica,0.0
2553,2014,2,Jujuy,Fibra óptica,23.0
2554,2014,2,La Pampa,Fibra óptica,513.0
2555,2014,2,La Rioja,Fibra óptica,14.0
2556,2014,2,Mendoza,Fibra óptica,2480.0
2557,2014,2,Misiones,Fibra óptica,4.0
2558,2014,2,Neuquén,Fibra óptica,997.0
2559,2014,2,Río Negro,Fibra óptica,876.0
2560,2014,2,Salta,Fibra óptica,45.0
2561,2014,2,San Juan,Fibra óptica,722.0
2562,2014,2,San Luis,Fibra óptica,354.0
2563,2014,2,Santa Cruz,Fibra óptica,381.0
2564,2014,2,Santa Fe,Fibra óptica,3085.0
2565,2014,2,Santiago Del Estero,Fibra óptica,19.0
2566,2014,2,Tierra Del Fuego,Fibra óptica,648.0
2567,2014,2,Tucumán,Fibra óptica,121.0
2568,2014,1,Buenos Aires,Fibra óptica,120960.0
2569,2014,1,Capital Federal,Fibra óptica,17767.0
2570,2014,1,Catamarca,Fibra óptica,17.0
2571,2014,1,Chaco,Fibra óptica,30.0
2572,2014,1,Chubut,Fibra óptica,866.0
2573,2014,1,Córdoba,Fibra óptica,347.0
2574,2014,1,Corrientes,Fibra óptica,31.0
2575,2014,1,Entre Ríos,Fibra óptica,49.0
2576,2014,1,Formosa,Fibra óptica,0.0
2577,2014,1,Jujuy,Fibra óptica,23.0
2578,2014,1,La Pampa,Fibra óptica,513.0
2579,2014,1,La Rioja,Fibra óptica,14.0
2580,2014,1,Mendoza,Fibra óptica,2480.0
2581,2014,1,Misiones,Fibra óptica,4.0
2582,2014,1,Neuquén,Fibra óptica,997.0
2583,2014,1,Río Negro,Fibra óptica,876.0
2584,2014,1,Salta,Fibra óptica,45.0
2585,2014,1,San Juan,Fibra óptica,722.0
2586,2014,1,San Luis,Fibra óptica,354.0
2587,2014,1,Santa Cruz,Fibra óptica,381.0
2588,2014,1,Santa Fe,Fibra óptica,3059.0
2589,2014,1,Santiago Del Estero,Fibra óptica,19.0
2590,2014,1,Tierra Del Fuego,Fibra óptica,648.0
2591,2014,1,Tucumán,Fibra óptica,121.0
2592,2022,4,Buenos Aires,Wireless,129910.0
2593,2022,4,Capital Federal,Wireless,4603.0
2594,2022,4,Catamarca,Wireless,1379.0
2595,2022,4,Chaco,Wireless,7957.0
2596,2022,4,Chubut,Wireless,30721.0
2597,2022,4,Córdoba,Wireless,61631.0
2598,2022,4,Corrientes,Wireless,9082.0
2599,2022,4,Entre Ríos,Wireless,26414.0
2600,2022,4,Formosa,Wireless,17692.0
2601,2022,4,Jujuy,Wireless,4067.0
2602,2022,4,La Pampa,Wireless,19995.0
2603,2022,4,La Rioja,Wireless,6395.0
2604,2022,4,Mendoza,Wireless,27607.0
2605,2022,4,Misiones,Wireless,11075.0
2606,2022,4,Neuquén,Wireless,23815.0
2607,2022,4,Río Negro,Wireless,16277.0
2608,2022,4,Salta,Wireless,11884.0
2609,2022,4,San Juan,Wireless,21912.0
2610,2022,4,San Luis,Wireless,81557.0
2611,2022,4,Santa Cruz,Wireless,3746.0
2612,2022,4,Santa Fe,Wireless,44113.0
2613,2022,4,Santiago Del Estero,Wireless,6911.0
2614,2022,4,Tierra Del Fuego,Wireless,157.0
2615,2022,4,Tucumán,Wireless,4069.0
2616,2022,3,Buenos Aires,Wireless,126846.0
2617,2022,3,Capital Federal,Wireless,5758.0
2618,2022,3,Catamarca,Wireless,1329.0
2619,2022,3,Chaco,Wireless,8178.0
2620,2022,3,Chubut,Wireless,29784.0
2621,2022,3,Córdoba,Wireless,61070.0
2622,2022,3,Corrientes,Wireless,7256.0
2623,2022,3,Entre Ríos,Wireless,26098.0
2624,2022,3,Formosa,Wireless,16935.0
2625,2022,3,Jujuy,Wireless,4033.0
2626,2022,3,La Pampa,Wireless,20216.0
2627,2022,3,La Rioja,Wireless,6395.0
2628,2022,3,Mendoza,Wireless,27625.0
2629,2022,3,Misiones,Wireless,11074.0
2630,2022,3,Neuquén,Wireless,27482.0
2631,2022,3,Río Negro,Wireless,16760.0
2632,2022,3,Salta,Wireless,10082.0
2633,2022,3,San Juan,Wireless,21860.0
2634,2022,3,San Luis,Wireless,70614.0
2635,2022,3,Santa Cruz,Wireless,3896.0
2636,2022,3,Santa Fe,Wireless,43079.0
2637,2022,3,Santiago Del Estero,Wireless,6618.0
2638,2022,3,Tierra Del Fuego,Wireless,125.0
2639,2022,3,Tucumán,Wireless,3997.0
2640,2022,2,Buenos Aires,Wireless,126847.0
2641,2022,2,Capital Federal,Wireless,5757.0
2642,2022,2,Catamarca,Wireless,1329.0
2643,2022,2,Chaco,Wireless,8178.0
2644,2022,2,Chubut,Wireless,29784.0
2645,2022,2,Córdoba,Wireless,61107.0
2646,2022,2,Corrientes,Wireless,7256.0
2647,2022,2,Entre Ríos,Wireless,26098.0
2648,2022,2,Formosa,Wireless,16910.0
2649,2022,2,Jujuy,Wireless,3955.0
2650,2022,2,La Pampa,Wireless,20200.0
2651,2022,2,La Rioja,Wireless,6395.0
2652,2022,2,Mendoza,Wireless,26964.0
2653,2022,2,Misiones,Wireless,11074.0
2654,2022,2,Neuquén,Wireless,27371.0
2655,2022,2,Río Negro,Wireless,16760.0
2656,2022,2,Salta,Wireless,10068.0
2657,2022,2,San Juan,Wireless,21859.0
2658,2022,2,San Luis,Wireless,70614.0
2659,2022,2,Santa Cruz,Wireless,3896.0
2660,2022,2,Santa Fe,Wireless,43081.0
2661,2022,2,Santiago Del Estero,Wireless,6618.0
2662,2022,2,Tierra Del Fuego,Wireless,125.0
2663,2022,2,Tucumán,Wireless,3997.0
2664,2022,1,Buenos Aires,Wireless,125521.0
2665,2022,1,Capital Federal,Wireless,5784.0
2666,2022,1,Catamarca,Wireless,1328.0
2667,2022,1,Chaco,Wireless,8164.0
2668,2022,1,Chubut,Wireless,30592.0
2669,2022,1,Córdoba,Wireless,60843.0
2670,2022,1,Corrientes,Wireless,6774.0
2671,2022,1,Entre Ríos,Wireless,26098.0
2672,2022,1,Formosa,Wireless,16876.0
2673,2022,1,Jujuy,Wireless,4662.0
2674,2022,1,La Pampa,Wireless,19903.0
2675,2022,1,La Rioja,Wireless,6395.0
2676,2022,1,Mendoza,Wireless,26969.0
2677,2022,1,Misiones,Wireless,7807.0
2678,2022,1,Neuquén,Wireless,23098.0
2679,2022,1,Río Negro,Wireless,16815.0
2680,2022,1,Salta,Wireless,5950.0
2681,2022,1,San Juan,Wireless,20723.0
2682,2022,1,San Luis,Wireless,71809.0
2683,2022,1,Santa Cruz,Wireless,3974.0
2684,2022,1,Santa Fe,Wireless,45261.0
2685,2022,1,Santiago Del Estero,Wireless,6349.0
2686,2022,1,Tierra Del Fuego,Wireless,124.0
2687,2022,1,Tucumán,Wireless,3995.0
2688,2021,4,Buenos Aires,Wireless,126887.0
2689,2021,4,Capital Federal,Wireless,5679.0
2690,2021,4,Catamarca,Wireless,1512.0
2691,2021,4,Chaco,Wireless,8005.0
2692,2021,4,Chubut,Wireless,28041.0
2693,2021,4,Córdoba,Wireless,61277.0
2694,2021,4,Corrientes,Wireless,6778.0
2695,2021,4,Entre Ríos,Wireless,25022.0
2696,2021,4,Formosa,Wireless,16018.0
2697,2021,4,Jujuy,Wireless,2927.0
2698,2021,4,La Pampa,Wireless,19286.0
2699,2021,4,La Rioja,Wireless,6613.0
2700,2021,4,Mendoza,Wireless,24666.0
2701,2021,4,Misiones,Wireless,7649.0
2702,2021,4,Neuquén,Wireless,21531.0
2703,2021,4,Río Negro,Wireless,16558.0
2704,2021,4,Salta,Wireless,5882.0
2705,2021,4,San Juan,Wireless,11423.0
2706,2021,4,San Luis,Wireless,70560.0
2707,2021,4,Santa Cruz,Wireless,4346.0
2708,2021,4,Santa Fe,Wireless,43556.0
2709,2021,4,Santiago Del Estero,Wireless,6256.0
2710,2021,4,Tierra Del Fuego,Wireless,124.0
2711,2021,4,Tucumán,Wireless,2511.0
2712,2021,3,Buenos Aires,Wireless,120228.0
2713,2021,3,Capital Federal,Wireless,6059.0
2714,2021,3,Catamarca,Wireless,1568.0
2715,2021,3,Chaco,Wireless,8018.0
2716,2021,3,Chubut,Wireless,23376.0
2717,2021,3,Córdoba,Wireless,57617.0
2718,2021,3,Corrientes,Wireless,6766.0
2719,2021,3,Entre Ríos,Wireless,23500.0
2720,2021,3,Formosa,Wireless,15690.0
2721,2021,3,Jujuy,Wireless,2952.0
2722,2021,3,La Pampa,Wireless,14479.0
2723,2021,3,La Rioja,Wireless,6613.0
2724,2021,3,Mendoza,Wireless,21811.0
2725,2021,3,Misiones,Wireless,7198.0
2726,2021,3,Neuquén,Wireless,19270.0
2727,2021,3,Río Negro,Wireless,15031.0
2728,2021,3,Salta,Wireless,5724.0
2729,2021,3,San Juan,Wireless,11372.0
2730,2021,3,San Luis,Wireless,68856.0
2731,2021,3,Santa Cruz,Wireless,4269.0
2732,2021,3,Santa Fe,Wireless,43447.0
2733,2021,3,Santiago Del Estero,Wireless,6147.0
2734,2021,3,Tierra Del Fuego,Wireless,16.0
2735,2021,3,Tucumán,Wireless,2408.0
2736,2021,2,Buenos Aires,Wireless,113546.0
2737,2021,2,Capital Federal,Wireless,5580.0
