,Año,Trimestre,Provincia,Rango_Velocidad,Accesos
5569,2018,4,Capital Federal,+ 30 Mbps,186810.0
5570,2018,4,Catamarca,+ 30 Mbps,7.0
5571,2018,4,Chaco,+ 30 Mbps,6368.0
5572,2018,4,Chubut,+ 30 Mbps,165.0
5573,2018,4,Córdoba,+ 30 Mbps,48809.0
5574,2018,4,Corrientes,+ 30 Mbps,5029.0
5575,2018,4,Entre Ríos,+ 30 Mbps,7612.0
5576,2018,4,Formosa,+ 30 Mbps,1654.0
5577,2018,4,Jujuy,+ 30 Mbps,1141.0
5578,2018,4,La Pampa,+ 30 Mbps,270.0
5579,2018,4,La Rioja,+ 30 Mbps,869.0
5580,2018,4,Mendoza,+ 30 Mbps,132.0
5581,2018,4,Misiones,+ 30 Mbps,5167.0
5582,2018,4,Neuquén,+ 30 Mbps,11025.0
5583,2018,4,Río Negro,+ 30 Mbps,5070.0
5584,2018,4,Salta,+ 30 Mbps,2242.0
5585,2018,4,San Juan,+ 30 Mbps,1.0
5586,2018,4,San Luis,+ 30 Mbps,2.0
5587,2018,4,Santa Cruz,+ 30 Mbps,4.0
5588,2018,4,Santa Fe,+ 30 Mbps,36427.0
5589,2018,4,Santiago Del Estero,+ 30 Mbps,483.0
5590,2018,4,Tierra Del Fuego,+ 30 Mbps,67.0
5591,2018,4,Tucumán,+ 30 Mbps,14839.0
5592,2018,3,Buenos Aires,+ 30 Mbps,237248.0
5593,2018,3,Capital Federal,+ 30 Mbps,165055.0
5594,2018,3,Catamarca,+ 30 Mbps,7.0
5595,2018,3,Chaco,+ 30 Mbps,5667.0
5596,2018,3,Chubut,+ 30 Mbps,164.0
5597,2018,3,Córdoba,+ 30 Mbps,39854.0
5598,2018,3,Corrientes,+ 30 Mbps,4419.0
5599,2018,3,Entre Ríos,+ 30 Mbps,6786.0
5600,2018,3,Formosa,+ 30 Mbps,1434.0
5601,2018,3,Jujuy,+ 30 Mbps,623.0
5602,2018,3,La Pampa,+ 30 Mbps,216.0
5603,2018,3,La Rioja,+ 30 Mbps,339.0
5604,2018,3,Mendoza,+ 30 Mbps,129.0
5605,2018,3,Misiones,+ 30 Mbps,4547.0
5606,2018,3,Neuquén,+ 30 Mbps,9718.0
5607,2018,3,Río Negro,+ 30 Mbps,4332.0
5608,2018,3,Salta,+ 30 Mbps,502.0
5609,2018,3,San Juan,+ 30 Mbps,1.0
5610,2018,3,San Luis,+ 30 Mbps,2.0
5611,2018,3,Santa Cruz,+ 30 Mbps,3.0
5612,2018,3,Santa Fe,+ 30 Mbps,31266.0
5613,2018,3,Santiago Del Estero,+ 30 Mbps,265.0
5614,2018,3,Tierra Del Fuego,+ 30 Mbps,13.0
5615,2018,3,Tucumán,+ 30 Mbps,12187.0
5616,2018,2,Buenos Aires,+ 30 Mbps,199589.0
5617,2018,2,Capital Federal,+ 30 Mbps,142253.0
5618,2018,2,Catamarca,+ 30 Mbps,6.0
5619,2018,2,Chaco,+ 30 Mbps,4630.0
5620,2018,2,Chubut,+ 30 Mbps,9.0
5621,2018,2,Córdoba,+ 30 Mbps,34950.0
5622,2018,2,Corrientes,+ 30 Mbps,3862.0
5623,2018,2,Entre Ríos,+ 30 Mbps,5920.0
5624,2018,2,Formosa,+ 30 Mbps,1243.0
5625,2018,2,Jujuy,+ 30 Mbps,7.0
5626,2018,2,La Pampa,+ 30 Mbps,179.0
5627,2018,2,La Rioja,+ 30 Mbps,15.0
5628,2018,2,Mendoza,+ 30 Mbps,72.0
5629,2018,2,Misiones,+ 30 Mbps,3866.0
5630,2018,2,Neuquén,+ 30 Mbps,8551.0
5631,2018,2,Río Negro,+ 30 Mbps,3725.0
5632,2018,2,Salta,+ 30 Mbps,182.0
5633,2018,2,San Juan,+ 30 Mbps,0.0
5634,2018,2,San Luis,+ 30 Mbps,2.0
5635,2018,2,Santa Cruz,+ 30 Mbps,3.0
5636,2018,2,Santa Fe,+ 30 Mbps,26512.0
5637,2018,2,Santiago Del Estero,+ 30 Mbps,31.0
5638,2018,2,Tierra Del Fuego,+ 30 Mbps,0.0
5639,2018,2,Tucumán,+ 30 Mbps,8784.0
5640,2018,1,Buenos Aires,+ 30 Mbps,184203.0
5641,2018,1,Capital Federal,+ 30 Mbps,127384.0
5642,2018,1,Catamarca,+ 30 Mbps,4.0
5643,2018,1,Chaco,+ 30 Mbps,3897.0
5644,2018,1,Chubut,+ 30 Mbps,9.0
5645,2018,1,Córdoba,+ 30 Mbps,29228.0
5646,2018,1,Corrientes,+ 30 Mbps,3256.0
5647,2018,1,Entre Ríos,+ 30 Mbps,5071.0
5648,2018,1,Formosa,+ 30 Mbps,1046.0
5649,2018,1,Jujuy,+ 30 Mbps,4.0
5650,2018,1,La Pampa,+ 30 Mbps,98.0
5651,2018,1,La Rioja,+ 30 Mbps,1.0
5652,2018,1,Mendoza,+ 30 Mbps,72.0
5653,2018,1,Misiones,+ 30 Mbps,3219.0
5654,2018,1,Neuquén,+ 30 Mbps,7378.0
5655,2018,1,Río Negro,+ 30 Mbps,3129.0
5656,2018,1,Salta,+ 30 Mbps,88.0
5657,2018,1,San Juan,+ 30 Mbps,0.0
5658,2018,1,San Luis,+ 30 Mbps,2.0
5659,2018,1,Santa Cruz,+ 30 Mbps,3.0
5660,2018,1,Santa Fe,+ 30 Mbps,22801.0
5661,2018,1,Santiago Del Estero,+ 30 Mbps,2.0
5662,2018,1,Tierra Del Fuego,+ 30 Mbps,0.0
5663,2018,1,Tucumán,+ 30 Mbps,7082.0
5664,2017,4,Buenos Aires,+ 30 Mbps,151747.0
5665,2017,4,Capital Federal,+ 30 Mbps,114939.0
5666,2017,4,Catamarca,+ 30 Mbps,2.0
5667,2017,4,Chaco,+ 30 Mbps,3289.0
5668,2017,4,Chubut,+ 30 Mbps,9.0
5669,2017,4,Córdoba,+ 30 Mbps,24251.0
5670,2017,4,Corrientes,+ 30 Mbps,2675.0
5671,2017,4,Entre Ríos,+ 30 Mbps,4113.0
5672,2017,4,Formosa,+ 30 Mbps,824.0
5673,2017,4,Jujuy,+ 30 Mbps,3.0
5674,2017,4,La Pampa,+ 30 Mbps,81.0
5675,2017,4,La Rioja,+ 30 Mbps,3.0
5676,2017,4,Mendoza,+ 30 Mbps,81.0
5677,2017,4,Misiones,+ 30 Mbps,2735.0
5678,2017,4,Neuquén,+ 30 Mbps,6300.0
5679,2017,4,Río Negro,+ 30 Mbps,2440.0
5680,2017,4,Salta,+ 30 Mbps,84.0
5681,2017,4,San Juan,+ 30 Mbps,2.0
5682,2017,4,San Luis,+ 30 Mbps,7.0
5683,2017,4,Santa Cruz,+ 30 Mbps,3.0
5684,2017,4,Santa Fe,+ 30 Mbps,19602.0
5685,2017,4,Santiago Del Estero,+ 30 Mbps,2.0
5686,2017,4,Tierra Del Fuego,+ 30 Mbps,0.0
5687,2017,4,Tucumán,+ 30 Mbps,4367.0
5688,2017,3,Buenos Aires,+ 30 Mbps,108400.0
5689,2017,3,Capital Federal,+ 30 Mbps,91917.0
5690,2017,3,Catamarca,+ 30 Mbps,1.0
5691,2017,3,Chaco,+ 30 Mbps,2004.0
5692,2017,3,Chubut,+ 30 Mbps,0.0
5693,2017,3,Córdoba,+ 30 Mbps,16741.0
5694,2017,3,Corrientes,+ 30 Mbps,1607.0
5695,2017,3,Entre Ríos,+ 30 Mbps,2397.0
5696,2017,3,Formosa,+ 30 Mbps,459.0
5697,2017,3,Jujuy,+ 30 Mbps,2.0
5698,2017,3,La Pampa,+ 30 Mbps,51.0
5699,2017,3,La Rioja,+ 30 Mbps,3.0
5700,2017,3,Mendoza,+ 30 Mbps,19.0
5701,2017,3,Misiones,+ 30 Mbps,1881.0
5702,2017,3,Neuquén,+ 30 Mbps,4937.0
5703,2017,3,Río Negro,+ 30 Mbps,1659.0
5704,2017,3,Salta,+ 30 Mbps,63.0
5705,2017,3,San Juan,+ 30 Mbps,2.0
5706,2017,3,San Luis,+ 30 Mbps,7.0
5707,2017,3,Santa Cruz,+ 30 Mbps,1.0
5708,2017,3,Santa Fe,+ 30 Mbps,12982.0
5709,2017,3,Santiago Del Estero,+ 30 Mbps,2.0
5710,2017,3,Tierra Del Fuego,+ 30 Mbps,0.0
5711,2017,3,Tucumán,+ 30 Mbps,655.0
5712,2017,2,Buenos Aires,+ 30 Mbps,46178.0
5713,2017,2,Capital Federal,+ 30 Mbps,37977.0
5714,2017,2,Catamarca,+ 30 Mbps,1.0
5715,2017,2,Chaco,+ 30 Mbps,545.0
5716,2017,2,Chubut,+ 30 Mbps,0.0
5717,2017,2,Córdoba,+ 30 Mbps,5069.0
5718,2017,2,Corrientes,+ 30 Mbps,647.0
5719,2017,2,Entre Ríos,+ 30 Mbps,823.0
5720,2017,2,Formosa,+ 30 Mbps,139.0
5721,2017,2,Jujuy,+ 30 Mbps,1.0
5722,2017,2,La Pampa,+ 30 Mbps,21.0
5723,2017,2,La Rioja,+ 30 Mbps,2.0
5724,2017,2,Mendoza,+ 30 Mbps,22.0
5725,2017,2,Misiones,+ 30 Mbps,570.0
5726,2017,2,Neuquén,+ 30 Mbps,1703.0
5727,2017,2,Río Negro,+ 30 Mbps,559.0
5728,2017,2,Salta,+ 30 Mbps,76.0
5729,2017,2,San Juan,+ 30 Mbps,4.0
5730,2017,2,San Luis,+ 30 Mbps,2.0
5731,2017,2,Santa Cruz,+ 30 Mbps,0.0
5732,2017,2,Santa Fe,+ 30 Mbps,4275.0
5733,2017,2,Santiago Del Estero,+ 30 Mbps,0.0
5734,2017,2,Tierra Del Fuego,+ 30 Mbps,0.0
5735,2017,2,Tucumán,+ 30 Mbps,21.0
5736,2017,1,Buenos Aires,+ 30 Mbps,22299.0
5737,2017,1,Capital Federal,+ 30 Mbps,19881.0
5738,2017,1,Catamarca,+ 30 Mbps,0.0
5739,2017,1,Chaco,+ 30 Mbps,314.0
5740,2017,1,Chubut,+ 30 Mbps,0.0
5741,2017,1,Córdoba,+ 30 Mbps,2071.0
5742,2017,1,Corrientes,+ 30 Mbps,303.0
5743,2017,1,Entre Ríos,+ 30 Mbps,317.0
5744,2017,1,Formosa,+ 30 Mbps,22.0
5745,2017,1,Jujuy,+ 30 Mbps,0.0
5746,2017,1,La Pampa,+ 30 Mbps,11.0
5747,2017,1,La Rioja,+ 30 Mbps,2.0
5748,2017,1,Mendoza,+ 30 Mbps,22.0
5749,2017,1,Misiones,+ 30 Mbps,166.0
5750,2017,1,Neuquén,+ 30 Mbps,458.0
5751,2017,1,Río Negro,+ 30 Mbps,200.0
5752,2017,1,Salta,+ 30 Mbps,74.0
5753,2017,1,San Juan,+ 30 Mbps,4.0
5754,2017,1,San Luis,+ 30 Mbps,2.0
5755,2017,1,Santa Cruz,+ 30 Mbps,0.0
5756,2017,1,Santa Fe,+ 30 Mbps,1831.0
5757,2017,1,Santiago Del Estero,+ 30 Mbps,0.0
5758,2017,1,Tierra Del Fuego,+ 30 Mbps,0.0
5759,2017,1,Tucumán,+ 30 Mbps,13.0
5760,2016,4,Buenos Aires,+ 30 Mbps,17279.0
5761,2016,4,Capital Federal,+ 30 Mbps,16756.0
5762,2016,4,Catamarca,+ 30 Mbps,0.0
5763,2016,4,Chaco,+ 30 Mbps,250.0
5764,2016,4,Chubut,+ 30 Mbps,0.0
5765,2016,4,Córdoba,+ 30 Mbps,1606.0
5766,2016,4,Corrientes,+ 30 Mbps,234.0
5767,2016,4,Entre Ríos,+ 30 Mbps,280.0
5768,2016,4,Formosa,+ 30 Mbps,17.0
5769,2016,4,Jujuy,+ 30 Mbps,0.0
5770,2016,4,La Pampa,+ 30 Mbps,11.0
5771,2016,4,La Rioja,+ 30 Mbps,3.0
5772,2016,4,Mendoza,+ 30 Mbps,20.0
5773,2016,4,Misiones,+ 30 Mbps,126.0
5774,2016,4,Neuquén,+ 30 Mbps,271.0
5775,2016,4,Río Negro,+ 30 Mbps,122.0
5776,2016,4,Salta,+ 30 Mbps,70.0
5777,2016,4,San Juan,+ 30 Mbps,4.0
5778,2016,4,San Luis,+ 30 Mbps,2.0
5779,2016,4,Santa Cruz,+ 30 Mbps,0.0
5780,2016,4,Santa Fe,+ 30 Mbps,1529.0
5781,2016,4,Santiago Del Estero,+ 30 Mbps,0.0
5782,2016,4,Tierra Del Fuego,+ 30 Mbps,0.0
5783,2016,4,Tucumán,+ 30 Mbps,10.0
5784,2016,3,Buenos Aires,+ 30 Mbps,13318.0
5785,2016,3,Capital Federal,+ 30 Mbps,13886.0
5786,2016,3,Catamarca,+ 30 Mbps,0.0
5787,2016,3,Chaco,+ 30 Mbps,217.0
5788,2016,3,Chubut,+ 30 Mbps,0.0
5789,2016,3,Córdoba,+ 30 Mbps,1322.0
5790,2016,3,Corrientes,+ 30 Mbps,210.0
5791,2016,3,Entre Ríos,+ 30 Mbps,248.0
5792,2016,3,Formosa,+ 30 Mbps,10.0
5793,2016,3,Jujuy,+ 30 Mbps,0.0
5794,2016,3,La Pampa,+ 30 Mbps,11.0
5795,2016,3,La Rioja,+ 30 Mbps,2.0
5796,2016,3,Mendoza,+ 30 Mbps,17.0
5797,2016,3,Misiones,+ 30 Mbps,91.0
5798,2016,3,Neuquén,+ 30 Mbps,225.0
5799,2016,3,Río Negro,+ 30 Mbps,99.0
5800,2016,3,Salta,+ 30 Mbps,50.0
5801,2016,3,San Juan,+ 30 Mbps,2.0
5802,2016,3,San Luis,+ 30 Mbps,2.0
5803,2016,3,Santa Cruz,+ 30 Mbps,0.0
5804,2016,3,Santa Fe,+ 30 Mbps,1308.0
5805,2016,3,Santiago Del Estero,+ 30 Mbps,0.0
5806,2016,3,Tierra Del Fuego,+ 30 Mbps,0.0
5807,2016,3,Tucumán,+ 30 Mbps,4.0
5808,2016,2,Buenos Aires,+ 30 Mbps,11933.0
5809,2016,2,Capital Federal,+ 30 Mbps,13477.0
5810,2016,2,Catamarca,+ 30 Mbps,1.0
5811,2016,2,Chaco,+ 30 Mbps,201.0
5812,2016,2,Chubut,+ 30 Mbps,0.0
5813,2016,2,Córdoba,+ 30 Mbps,1242.0
5814,2016,2,Corrientes,+ 30 Mbps,191.0
5815,2016,2,Entre Ríos,+ 30 Mbps,205.0
5816,2016,2,Formosa,+ 30 Mbps,10.0
5817,2016,2,Jujuy,+ 30 Mbps,0.0
5818,2016,2,La Pampa,+ 30 Mbps,11.0
5819,2016,2,La Rioja,+ 30 Mbps,5.0
5820,2016,2,Mendoza,+ 30 Mbps,20.0
5821,2016,2,Misiones,+ 30 Mbps,96.0
5822,2016,2,Neuquén,+ 30 Mbps,208.0
5823,2016,2,Río Negro,+ 30 Mbps,86.0
5824,2016,2,Salta,+ 30 Mbps,49.0
5825,2016,2,San Juan,+ 30 Mbps,4.0
5826,2016,2,San Luis,+ 30 Mbps,2.0
5827,2016,2,Santa Cruz,+ 30 Mbps,0.0
5828,2016,2,Santa Fe,+ 30 Mbps,1277.0
5829,2016,2,Santiago Del Estero,+ 30 Mbps,0.0
5830,2016,2,Tierra Del Fuego,+ 30 Mbps,0.0
5831,2016,2,Tucumán,+ 30 Mbps,2.0
5832,2016,1,Buenos Aires,+ 30 Mbps,9528.880000000001
5833,2016,1,Capital Federal,+ 30 Mbps,10838.12
5834,2016,1,Catamarca,+ 30 Mbps,1.0
5835,2016,1,Chaco,+ 30 Mbps,184.0
5836,2016,1,Chubut,+ 30 Mbps,0.0
5837,2016,1,Córdoba,+ 30 Mbps,1039.0
5838,2016,1,Corrientes,+ 30 Mbps,170.0
5839,2016,1,Entre Ríos,+ 30 Mbps,165.0
5840,2016,1,Formosa,+ 30 Mbps,5.0
5841,2016,1,Jujuy,+ 30 Mbps,0.0
5842,2016,1,La Pampa,+ 30 Mbps,11.0
5843,2016,1,La Rioja,+ 30 Mbps,3.0
5844,2016,1,Mendoza,+ 30 Mbps,17.0
5845,2016,1,Misiones,+ 30 Mbps,68.0
5846,2016,1,Neuquén,+ 30 Mbps,171.0
5847,2016,1,Río Negro,+ 30 Mbps,81.0
5848,2016,1,Salta,+ 30 Mbps,31.0
5849,2016,1,San Juan,+ 30 Mbps,2.0
5850,2016,1,San Luis,+ 30 Mbps,2.0
5851,2016,1,Santa Cruz,+ 30 Mbps,0.0
5852,2016,1,Santa Fe,+ 30 Mbps,1063.0
5853,2016,1,Santiago Del Estero,+ 30 Mbps,0.0
5854,2016,1,Tierra Del Fuego,+ 30 Mbps,0.0
5855,2016,1,Tucumán,+ 30 Mbps,0.0
5856,2015,4,Buenos Aires,+ 30 Mbps,8179.96
5857,2015,4,Capital Federal,+ 30 Mbps,10899.04
5858,2015,4,Catamarca,+ 30 Mbps,1.0
5859,2015,4,Chaco,+ 30 Mbps,159.0
5860,2015,4,Chubut,+ 30 Mbps,0.0
5861,2015,4,Córdoba,+ 30 Mbps,1088.0
5862,2015,4,Corrientes,+ 30 Mbps,150.0
5863,2015,4,Entre Ríos,+ 30 Mbps,163.0
5864,2015,4,Formosa,+ 30 Mbps,4.0
5865,2015,4,Jujuy,+ 30 Mbps,0.0
5866,2015,4,La Pampa,+ 30 Mbps,10.0
5867,2015,4,La Rioja,+ 30 Mbps,3.0
5868,2015,4,Mendoza,+ 30 Mbps,13.0
5869,2015,4,Misiones,+ 30 Mbps,52.0
5870,2015,4,Neuquén,+ 30 Mbps,175.0
5871,2015,4,Río Negro,+ 30 Mbps,75.0
5872,2015,4,Salta,+ 30 Mbps,5.0
5873,2015,4,San Juan,+ 30 Mbps,2.0
5874,2015,4,San Luis,+ 30 Mbps,2.0
5875,2015,4,Santa Cruz,+ 30 Mbps,0.0
5876,2015,4,Santa Fe,+ 30 Mbps,1189.0
5877,2015,4,Santiago Del Estero,+ 30 Mbps,0.0
5878,2015,4,Tierra Del Fuego,+ 30 Mbps,0.0
5879,2015,4,Tucumán,+ 30 Mbps,0.0
5880,2015,3,Buenos Aires,+ 30 Mbps,7720.0
5881,2015,3,Capital Federal,+ 30 Mbps,10022.0
5882,2015,3,Catamarca,+ 30 Mbps,1.0
5883,2015,3,Chaco,+ 30 Mbps,157.0
5884,2015,3,Chubut,+ 30 Mbps,0.0
5885,2015,3,Córdoba,+ 30 Mbps,1048.0
5886,2015,3,Corrientes,+ 30 Mbps,146.0
5887,2015,3,Entre Ríos,+ 30 Mbps,153.0
5888,2015,3,Formosa,+ 30 Mbps,2.0
5889,2015,3,Jujuy,+ 30 Mbps,0.0
5890,2015,3,La Pampa,+ 30 Mbps,10.0
5891,2015,3,La Rioja,+ 30 Mbps,3.0
5892,2015,3,Mendoza,+ 30 Mbps,13.0
5893,2015,3,Misiones,+ 30 Mbps,43.0
5894,2015,3,Neuquén,+ 30 Mbps,155.0
5895,2015,3,Río Negro,+ 30 Mbps,62.0
5896,2015,3,Salta,+ 30 Mbps,5.0
5897,2015,3,San Juan,+ 30 Mbps,2.0
5898,2015,3,San Luis,+ 30 Mbps,2.0
5899,2015,3,Santa Cruz,+ 30 Mbps,0.0
5900,2015,3,Santa Fe,+ 30 Mbps,1133.0
5901,2015,3,Santiago Del Estero,+ 30 Mbps,0.0
5902,2015,3,Tierra Del Fuego,+ 30 Mbps,0.0
5903,2015,3,Tucumán,+ 30 Mbps,0.0
5904,2015,2,Buenos Aires,+ 30 Mbps,6712.0
5905,2015,2,Capital Federal,+ 30 Mbps,9258.0
5906,2015,2,Catamarca,+ 30 Mbps,1.0
5907,2015,2,Chaco,+ 30 Mbps,149.0
5908,2015,2,Chubut,+ 30 Mbps,0.0
5909,2015,2,Córdoba,+ 30 Mbps,903.0
5910,2015,2,Corrientes,+ 30 Mbps,126.0
5911,2015,2,Entre Ríos,+ 30 Mbps,136.0
5912,2015,2,Formosa,+ 30 Mbps,1.0
5913,2015,2,Jujuy,+ 30 Mbps,0.0
5914,2015,2,La Pampa,+ 30 Mbps,10.0
5915,2015,2,La Rioja,+ 30 Mbps,3.0
5916,2015,2,Mendoza,+ 30 Mbps,13.0
5917,2015,2,Misiones,+ 30 Mbps,33.0
5918,2015,2,Neuquén,+ 30 Mbps,110.0
5919,2015,2,Río Negro,+ 30 Mbps,51.0
5920,2015,2,Salta,+ 30 Mbps,5.0
5921,2015,2,San Juan,+ 30 Mbps,2.0
5922,2015,2,San Luis,+ 30 Mbps,2.0
5923,2015,2,Santa Cruz,+ 30 Mbps,0.0
5924,2015,2,Santa Fe,+ 30 Mbps,1014.0
5925,2015,2,Santiago Del Estero,+ 30 Mbps,0.0
5926,2015,2,Tierra Del Fuego,+ 30 Mbps,0.0
5927,2015,2,Tucumán,+ 30 Mbps,0.0
5928,2015,1,Buenos Aires,+ 30 Mbps,5700.0
5929,2015,1,Capital Federal,+ 30 Mbps,8401.0
5930,2015,1,Catamarca,+ 30 Mbps,1.0
5931,2015,1,Chaco,+ 30 Mbps,135.0
5932,2015,1,Chubut,+ 30 Mbps,0.0
5933,2015,1,Córdoba,+ 30 Mbps,815.0
5934,2015,1,Corrientes,+ 30 Mbps,98.0
5935,2015,1,Entre Ríos,+ 30 Mbps,119.0
5936,2015,1,Formosa,+ 30 Mbps,1.0
5937,2015,1,Jujuy,+ 30 Mbps,0.0
5938,2015,1,La Pampa,+ 30 Mbps,10.0
5939,2015,1,La Rioja,+ 30 Mbps,3.0
5940,2015,1,Mendoza,+ 30 Mbps,11.0
5941,2015,1,Misiones,+ 30 Mbps,26.0
5942,2015,1,Neuquén,+ 30 Mbps,76.0
5943,2015,1,Río Negro,+ 30 Mbps,42.0
5944,2015,1,Salta,+ 30 Mbps,5.0
5945,2015,1,San Juan,+ 30 Mbps,2.0
5946,2015,1,San Luis,+ 30 Mbps,2.0
5947,2015,1,Santa Cruz,+ 30 Mbps,0.0
5948,2015,1,Santa Fe,+ 30 Mbps,900.0
5949,2015,1,Santiago Del Estero,+ 30 Mbps,0.0
5950,2015,1,Tierra Del Fuego,+ 30 Mbps,0.0
5951,2015,1,Tucumán,+ 30 Mbps,0.0
5952,2014,4,Buenos Aires,+ 30 Mbps,5406.0
5953,2014,4,Capital Federal,+ 30 Mbps,7997.0
5954,2014,4,Catamarca,+ 30 Mbps,1.0
5955,2014,4,Chaco,+ 30 Mbps,2.0
5956,2014,4,Chubut,+ 30 Mbps,0.0
5957,2014,4,Córdoba,+ 30 Mbps,782.0
5958,2014,4,Corrientes,+ 30 Mbps,9.0
5959,2014,4,Entre Ríos,+ 30 Mbps,66.0
5960,2014,4,Formosa,+ 30 Mbps,1.0
5961,2014,4,Jujuy,+ 30 Mbps,0.0
5962,2014,4,La Pampa,+ 30 Mbps,10.0
5963,2014,4,La Rioja,+ 30 Mbps,3.0
5964,2014,4,Mendoza,+ 30 Mbps,12.0
5965,2014,4,Misiones,+ 30 Mbps,12.0
5966,2014,4,Neuquén,+ 30 Mbps,66.0
5967,2014,4,Río Negro,+ 30 Mbps,30.0
5968,2014,4,Salta,+ 30 Mbps,4.0
5969,2014,4,San Juan,+ 30 Mbps,2.0
5970,2014,4,San Luis,+ 30 Mbps,2.0
5971,2014,4,Santa Cruz,+ 30 Mbps,0.0
5972,2014,4,Santa Fe,+ 30 Mbps,824.0
5973,2014,4,Santiago Del Estero,+ 30 Mbps,0.0
5974,2014,4,Tierra Del Fuego,+ 30 Mbps,0.0
5975,2014,4,Tucumán,+ 30 Mbps,0.0
5976,2014,3,Buenos Aires,+ 30 Mbps,4232.0
5977,2014,3,Capital Federal,+ 30 Mbps,6626.0
5978,2014,3,Catamarca,+ 30 Mbps,0.0
5979,2014,3,Chaco,+ 30 Mbps,0.0
5980,2014,3,Chubut,+ 30 Mbps,0.0
5981,2014,3,Córdoba,+ 30 Mbps,664.0
5982,2014,3,Corrientes,+ 30 Mbps,0.0
5983,2014,3,Entre Ríos,+ 30 Mbps,48.0
5984,2014,3,Formosa,+ 30 Mbps,0.0
5985,2014,3,Jujuy,+ 30 Mbps,0.0
5986,2014,3,La Pampa,+ 30 Mbps,10.0
5987,2014,3,La Rioja,+ 30 Mbps,0.0
5988,2014,3,Mendoza,+ 30 Mbps,1.0
5989,2014,3,Misiones,+ 30 Mbps,1.0
5990,2014,3,Neuquén,+ 30 Mbps,27.0
5991,2014,3,Río Negro,+ 30 Mbps,9.0
5992,2014,3,Salta,+ 30 Mbps,0.0
5993,2014,3,San Juan,+ 30 Mbps,0.0
5994,2014,3,San Luis,+ 30 Mbps,0.0
5995,2014,3,Santa Cruz,+ 30 Mbps,0.0
5996,2014,3,Santa Fe,+ 30 Mbps,806.0
5997,2014,3,Santiago Del Estero,+ 30 Mbps,0.0
5998,2014,3,Tierra Del Fuego,+ 30 Mbps,0.0
5999,2014,3,Tucumán,+ 30 Mbps,0.0
6000,2014,2,Buenos Aires,+ 30 Mbps,4309.0
6001,2014,2,Capital Federal,+ 30 Mbps,6427.0
6002,2014,2,Catamarca,+ 30 Mbps,0.0
6003,2014,2,Chaco,+ 30 Mbps,0.0
6004,2014,2,Chubut,+ 30 Mbps,0.0
6005,2014,2,Córdoba,+ 30 Mbps,627.0
6006,2014,2,Corrientes,+ 30 Mbps,0.0
6007,2014,2,Entre Ríos,+ 30 Mbps,44.0
6008,2014,2,Formosa,+ 30 Mbps,0.0
6009,2014,2,Jujuy,+ 30 Mbps,0.0
6010,2014,2,La Pampa,+ 30 Mbps,10.0
6011,2014,2,La Rioja,+ 30 Mbps,0.0
6012,2014,2,Mendoza,+ 30 Mbps,10.0
6013,2014,2,Misiones,+ 30 Mbps,0.0
6014,2014,2,Neuquén,+ 30 Mbps,30.0
6015,2014,2,Río Negro,+ 30 Mbps,8.0
6016,2014,2,Salta,+ 30 Mbps,0.0
6017,2014,2,San Juan,+ 30 Mbps,0.0
6018,2014,2,San Luis,+ 30 Mbps,2.0
6019,2014,2,Santa Cruz,+ 30 Mbps,0.0
6020,2014,2,Santa Fe,+ 30 Mbps,792.0
6021,2014,2,Santiago Del Estero,+ 30 Mbps,0.0
6022,2014,2,Tierra Del Fuego,+ 30 Mbps,0.0
6023,2014,2,Tucumán,+ 30 Mbps,0.0
6024,2014,1,Buenos Aires,+ 30 Mbps,4037.0
6025,2014,1,Capital Federal,+ 30 Mbps,6208.0
6026,2014,1,Catamarca,+ 30 Mbps,0.0
6027,2014,1,Chaco,+ 30 Mbps,0.0
6028,2014,1,Chubut,+ 30 Mbps,0.0
6029,2014,1,Córdoba,+ 30 Mbps,588.0
6030,2014,1,Corrientes,+ 30 Mbps,0.0
6031,2014,1,Entre Ríos,+ 30 Mbps,43.0
6032,2014,1,Formosa,+ 30 Mbps,0.0
6033,2014,1,Jujuy,+ 30 Mbps,0.0
6034,2014,1,La Pampa,+ 30 Mbps,10.0
6035,2014,1,La Rioja,+ 30 Mbps,0.0
6036,2014,1,Mendoza,+ 30 Mbps,9.0
6037,2014,1,Misiones,+ 30 Mbps,0.0
6038,2014,1,Neuquén,+ 30 Mbps,22.0
6039,2014,1,Río Negro,+ 30 Mbps,8.0
6040,2014,1,Salta,+ 30 Mbps,0.0
6041,2014,1,San Juan,+ 30 Mbps,0.0
6042,2014,1,San Luis,+ 30 Mbps,2.0
6043,2014,1,Santa Cruz,+ 30 Mbps,0.0
6044,2014,1,Santa Fe,+ 30 Mbps,668.0
6045,2014,1,Santiago Del Estero,+ 30 Mbps,0.0
6046,2014,1,Tierra Del Fuego,+ 30 Mbps,0.0
6047,2014,1,Tucumán,+ 30 Mbps,0.0
6048,2022,4,Buenos Aires,OTROS,97634.0
6049,2022,4,Capital Federal,OTROS,106772.0
6050,2022,4,Catamarca,OTROS,2280.0
6051,2022,4,Chaco,OTROS,3909.0
6052,2022,4,Chubut,OTROS,20026.0
6053,2022,4,Córdoba,OTROS,17610.0
6054,2022,4,Corrientes,OTROS,7998.0
6055,2022,4,Entre Ríos,OTROS,0.0
6056,2022,4,Formosa,OTROS,698.0
6057,2022,4,Jujuy,OTROS,0.0
